"Connected","Activation lock","Full OS","Model","Serial","Battery","Carrier network","IMEI","Name","Tags","ICCID","Supervised?","Managed?","Missing apps"
"2020-03-19T23:49:59.000Z","Disabled","13.2.3","iPhone 7","F4GSD1J4HG7F","20%","-","359207072503699","F4GSD1J4HG7F","","89610300001120095968","Yes","Yes","2"
"2021-02-10T09:22:18.000Z","Disabled","12.3.1","iPhone 7","F4GSD87BHG7Q","3%","-","359213073337830","F4GSD87BHG7Q","","-","Yes","Yes","3"
"2021-07-01T07:56:05.000Z","Disabled","14.3","iPhone 7","F4GSDNSJHG7H","96%","-","359209072455151","F4GSDNSJHG7H","","8961025719506869248","Yes","Yes","0"
"2021-04-07T16:34:16.000Z","Disabled","14.3","iPhone 7","F4GSF20GHG7H","92%","-","359205074164775","F4GSF20GHG7H","","8961025715442971932","Yes","Yes","2"
"2019-05-19T20:32:24.000Z","Disabled","12.3","iPhone 7","F4GSF4JMHG71","69%","-","359162073435831","F4GSF4JMHG71","","-","Yes","Yes","3"
"2020-02-19T19:14:18.000Z","Disabled","13.2.3","iPhone 7","F4GSGM03HG7H","3%","-","359214076351760","F4GSGM03HG7H","","89610300001120096164","Yes","Yes","2"
"2019-05-19T20:33:54.000Z","Disabled","12.3","iPhone 7","F4GSJHAPHG7F","43%","-","359212079734032","F4GSJHAPHG7F","","-","Yes","Yes","3"
"2021-08-05T16:02:44.000Z","Disabled","14.3","iPhone 7","F4GSK29KHG7J","1%","-","353802081392856","F4GSK29KHG7J","","8961025719506869735","Yes","Yes","0"
"2021-07-05T01:08:44.000Z","Disabled","14.3","iPhone 7","F4GSK2TZHG7F","52%","-","353804087644884","F4GSK2TZHG7F","Twilio","8901260862292281747","Yes","Yes","0"
"2021-07-05T02:05:26.000Z","Disabled","14.3","iPhone 7","F4GSK6A2HG7H","53%","-","353806082918692","F4GSK6A2HG7H","","89610182000760159585","Yes","Yes","0"
"2021-07-21T02:11:37.000Z","Disabled","14.6","iPhone 7","F4GSKCUZHG7F","84%","-","353806081765417","F4GSKCUZHG7F","TwilioSuperSIM","89883070000006951113","Yes","Yes","0"
"2021-06-30T00:33:54.000Z","Disabled","14.3","iPhone 7","F4GSL216HG7H","2%","-","353802084560673","F4GSL216HG7H","","89610182000877426730","Yes","Yes","0"
"2021-07-12T05:56:22.000Z","Disabled","14.3","iPhone 7","F4GSM6U3HG7K","6%","-","353805089398205","F4GSM6U3HG7K","","8901260862292279303","Yes","Yes","0"
"2021-08-05T08:59:51.000Z","Disabled","14.6","iPhone 7","F4GSNGE4HG7F","1%","-","353841085819605","F4GSNGE4HG7F","TwilioSuperSIM","89883070000001215969","Yes","Yes","0"
"2021-07-16T05:21:19.000Z","Disabled","14.6","iPhone 7","F4GSP730HG7Q","96%","-","353841086704988","F4GSP730HG7Q","TwilioSuperSIM","89883070000006951287","Yes","Yes","0"
"2020-04-08T10:13:14.000Z","Disabled","13.2.3","iPhone 7","F4GSQ294HG7J","100%","-","355319080472132","F4GSQ294HG7J","","-","Yes","Yes","2"
"2021-08-04T03:22:34.000Z","Disabled","14.6","iPhone 7","F4GSQ4CXHG7J","92%","-","355319080468270","F4GSQ4CXHG7J","","8961025719506869826","Yes","Yes","0"
"2019-11-03T23:50:30.000Z","Enabled","12.3","iPhone 7","F4GSR0DMHG6W","100%","-","355311086789650","F4GSR0DMHG6W","","-","Yes","Yes","2"
"2021-08-01T06:16:09.000Z","Disabled","14.6","iPhone 7","F4GSR5TYHG7H","100%","-","355327080655481","F4GSR5TYHG7H","","8961025716434058522","Yes","Yes","0"
"2019-08-25T21:32:38.000Z","Disabled","12.3","iPhone 7","F4GSVGGGHG7F","100%","-","355317081754318","F4GSVGGGHG7F","","-","Yes","Yes","2"
"2021-08-01T06:01:42.000Z","Disabled","14.3","iPhone 7","F4GSW17VHG7F","100%","-","355319082387197","F4GSW17VHG7F","","8961025719506869263","Yes","Yes","0"
"2021-07-16T05:28:04.000Z","Disabled","14.4","iPhone 7","F4GSW3CCHG7F","98%","-","355318081767151","F4GSW3CCHG7F","","8961025715442970371","Yes","Yes","0"
"2019-11-05T21:45:46.000Z","Enabled","12.2","iPhone 7","F4GSW6RBHG71","70%","-","355343080592921","F4GSW6RBHG71","FreedomPop","-","Yes","Yes","2"
"2021-08-01T06:09:08.000Z","Disabled","14.3","iPhone 7","F4GSY0VFHG7H","100%","-","355313084176534","F4GSY0VFHG7H","","8961025719506869743","Yes","Yes","0"
"2021-08-01T06:14:23.000Z","Disabled","14.3","iPhone 7","F4GT11H5HG7N","80%","-","355315083784861","F4GT11H5HG7N","","8961025715442970389","Yes","Yes","0"
"2021-08-06T06:53:50.000Z","Disabled","14.6","iPhone 7","F4GT18QUHG7J","1%","-","355330083601023","F4GT18QUHG7J","TwilioSuperSIM recently-added","89883070000001216082","Yes","Yes","0"
"2021-06-30T00:54:11.000Z","Disabled","14.3","iPhone 7","F4GT192KHG7J","2%","-","355315084026882","F4GT192KHG7J","","89610182000760027741","Yes","Yes","0"
"2021-07-16T02:35:06.000Z","Disabled","14.3","iPhone 7","F4GT212HHG7G","87%","-","355326084530088","F4GT212HHG7G","TwilioSuperSIM","89883070000006951188","Yes","Yes","0"
"2021-06-30T13:05:07.000Z","Disabled","14.3","iPhone 7","F4GT21YGHG7H","2%","-","355326084607340","F4GT21YGHG7H","","89610182000760194229","Yes","Yes","0"
"2021-07-01T07:51:08.000Z","Disabled","14.3","iPhone 7","F4GT22LBHG7G","3%","-","355316084394478","F4GT22LBHG7G","","8961025719506869321","Yes","Yes","0"
"2021-08-01T04:49:47.000Z","Disabled","14.3","iPhone 7","F4GT28WTHG7K","100%","-","355323084834461","F4GT28WTHG7K","","8961025715442970348","Yes","Yes","0"
"2021-08-05T00:48:42.000Z","Disabled","14.6","iPhone 7","F4GT40JSHG7G","36%","-","355328085260483","F4GT40JSHG7G","TwilioSuperSIM","89883070000001216132","Yes","Yes","0"
"2019-05-19T14:17:32.000Z","Disabled","12.2","iPhone 7","F4GT4CU4HG6W","51%","-","355833080402196","F4GT4CU4HG6W","FreedomPop","-","Yes","Yes","3"
"2021-08-01T04:15:14.000Z","Disabled","14.4","iPhone 7","F4GT5TKZHG7H","100%","-","355315085784372","F4GT5TKZHG7H","","8961025719506869339","Yes","Yes","0"
"2021-07-05T01:12:18.000Z","Disabled","14.3","iPhone 7","F4GT5YV9HG7G","51%","-","355314085592778","F4GT5YV9HG7G","","8961025719506869685","Yes","Yes","0"
"2021-08-05T08:09:14.000Z","Disabled","14.6","iPhone 7","F4GT7DZCHG7H","1%","-","355329086523846","F4GT7DZCHG7H","TwilioSuperSIM","89883070000001216223","Yes","Yes","0"
"2021-07-17T03:24:37.000Z","Disabled","14.3","iPhone 7","F4GT8095HG7L","100%","-","355328086474752","F4GT8095HG7L","","89610182000760159741","Yes","Yes","0"
"2021-07-05T00:50:49.000Z","Disabled","14.3","iPhone 7","F4GT903GHG7G","51%","-","355328086693500","F4GT903GHG7G","Twilio","8901260862292279402","Yes","Yes","0"
"2019-05-24T01:32:19.000Z","Enabled","12.1.2","iPhone 7","F4GT99FEHG7J","2%","-","355328086561673","F4GT99FEHG7J","","89610300001120073049","Yes","Yes","3"
"2021-08-01T04:15:14.000Z","Disabled","14.3","iPhone 7","F4GT9D35HG7J","100%","-","355328086626328","F4GT9D35HG7J","","8961025719506869040","Yes","Yes","0"
"2021-07-19T04:59:51.000Z","Disabled","14.3","iPhone 7","F4GTDHA4HG7J","2%","-","355315087308352","F4GTDHA4HG7J","","8901260862291935392","Yes","Yes","0"
"2019-11-03T18:35:52.000Z","Disabled","12.3","iPhone 7","F4GTK1PQHG71","93%","-","355832083744380","F4GTK1PQHG71","","-","Yes","Yes","2"
"2019-11-03T18:09:26.000Z","Disabled","12.3","iPhone 7","F4GTK99SHG6W","100%","-","355832083569191","F4GTK99SHG6W","","-","Yes","Yes","2"
"2021-07-16T02:31:28.000Z","Disabled","14.3","iPhone 7","F4GTQ002HG7K","56%","-","355328088826124","F4GTQ002HG7K","","8961025719506869792","Yes","Yes","0"
"2019-07-26T09:00:38.000Z","Enabled","12.1.4","iPhone 7","F4GTQQGVHG7F","87%","-","355317088813455","F4GTQQGVHG7F","","8961025716434058548","Yes","Yes","3"
"2021-06-30T01:08:26.000Z","Disabled","14.3","iPhone 7","F4GTR12BHG7K","2%","-","355329089287654","F4GTR12BHG7K","","8961025719506869123","Yes","Yes","0"
"2021-07-16T02:33:38.000Z","Disabled","14.3","iPhone 7","F4GTVB9UHG7F","68%","-","355326089564165","F4GTVB9UHG7F","","8961025719506869107","Yes","Yes","0"
"2019-11-06T00:37:12.000Z","Enabled","12.2","iPhone 7","F4GTVYSNHG7F","21%","-","356554081732451","F4GTVYSNHG7F","FreedomPop","-","Yes","Yes","2"
"2021-07-01T07:56:07.000Z","Disabled","14.6","iPhone 7","F4GTW25HHG7N","100%","-","355331089941215","F4GTW25HHG7N","","8961025716434058589","Yes","Yes","0"
"2021-08-11T16:41:12.000Z","Disabled","14.7.1","iPhone 7","F4GV1TCNHG7K","100%","-","356554083013595","F4GV1TCNHG7K","","-","Yes","Yes","0"
"2021-08-09T09:09:35.000Z","Disabled","14.3","iPhone 7","F4GV23SPHG7F","1%","-","356558083550647","F4GV23SPHG7F","","8961025719506869818","Yes","Yes","0"
"2021-07-21T01:05:29.000Z","Disabled","14.6","iPhone 7","F4GV2HVXHG7K","100%","-","356557085970761","F4GV2HVXHG7K","","8961025719506869354","Yes","Yes","0"
"2021-07-16T02:22:43.000Z","Disabled","14.3","iPhone 7","F4GV57PRHG7J","18%","-","356561085741644","F4GV57PRHG7J","Twilio","8901260862291935327","Yes","Yes","0"
"2021-06-29T22:10:34.000Z","Disabled","14.5.1","iPhone 8","F4GVFE5VJC6J","3%","-","356730081903512","F4GVFE5VJC6J","TwilioSuperSIM recently-added","89883070000006950305","Yes","Yes","0"
"2021-07-16T02:35:03.000Z","Disabled","14.5.1","iPhone 8","F4GVG01TJC6J","98%","-","356730082594971","F4GVG01TJC6J","TwilioSuperSIM recently-added","89883070000006950156","Yes","Yes","0"
"2021-07-16T02:51:30.000Z","Disabled","14.5.1","iPhone 8","F4GVGJQKJC6H","97%","-","356731084160399","F4GVGJQKJC6H","TwilioSuperSIM recently-added","89883070000006950255","Yes","Yes","0"
"2021-07-16T05:07:35.000Z","Disabled","14.5.1","iPhone 8","F4GVK2GZJC6R","94%","-","356731085069946","F4GVK2GZJC6R","TwilioSuperSIM recently-added","8961025719506869487","Yes","Yes","0"
"2021-07-01T07:40:27.000Z","Disabled","14.5.1","iPhone 8","F4GVMGMBJC6N","100%","-","356703088148282","F4GVMGMBJC6N","TwilioSuperSIM recently-added","89883070000006949984","Yes","Yes","0"
"2021-07-05T02:29:03.000Z","Disabled","14.5.1","iPhone 8","F4GVRFC2JC6H","35%","-","356732087910376","F4GVRFC2JC6H","TwilioSuperSIM recently-added","89883070000006950388","Yes","Yes","0"
"2021-07-11T23:07:10.000Z","Disabled","14.5.1","iPhone 8","F4GW4XZBJC6G","43%","-","352998091214808","F4GW4XZBJC6G","TwilioSuperSIM recently-added","89883070000006950263","Yes","Yes","0"
"2021-07-01T07:48:21.000Z","Disabled","14.5.1","iPhone 8","F4GW62JCJC6J","99%","-","352994092572450","F4GW62JCJC6J","TwilioSuperSIM recently-added","89883070000006950214","Yes","Yes","0"
"2021-07-16T05:18:48.000Z","Disabled","14.5.1","iPhone 8","F4GWG808JC6J","100%","-","352994094255047","F4GWG808JC6J","TwilioSuperSIM recently-added","89883070000006950065","Yes","Yes","0"
"2021-07-12T05:55:21.000Z","Disabled","14.5.1","iPhone 8","F4GWH0K6JC6C","55%","-","354898090348359","F4GWH0K6JC6C","TwilioSuperSIM recently-added","89883070000006950032","Yes","Yes","0"
"2021-08-12T20:34:13.000Z","Disabled","14.5.1","iPhone 8","F4GWK8RZJC6J","55%","-","352995095321183","F4GWK8RZJC6J","TwilioSuperSIM","89883070000006950073","Yes","Yes","0"
"2021-06-30T01:18:37.000Z","Disabled","14.6","iPhone 8","F4GWLEQSJWF9","100%","-","352994096473200","F4GWLEQSJWF9","TwilioSuperSIM recently-added","89883070000006950321","Yes","Yes","0"
"2021-07-21T06:51:13.000Z","Disabled","14.5.1","iPhone 8","F4GX534XJC6J","100%","-","352994097959827","F4GX534XJC6J","TwilioSuperSIM recently-added","89883070000006950149","Yes","Yes","0"
"2021-07-05T02:18:21.000Z","Disabled","14.5.1","iPhone 8","F4GXC3R2JC6G","44%","-","352994098962903","F4GXC3R2JC6G","TwilioSuperSIM recently-added","89883070000006950123","Yes","Yes","0"
"2021-07-21T06:53:10.000Z","Disabled","14.5.1","iPhone 8","F4GXQL5GJC6J","86%","-","352995098783983","F4GXQL5GJC6J","TwilioSuperSIM recently-added","89883070000006950230","Yes","Yes","0"
"2021-07-05T02:11:00.000Z","Disabled","14.5.1","iPhone 8","F4GY100HJC6J","100%","-","356097091832192","F4GY100HJC6J","TwilioSuperSIM recently-added","89883070000006950396","Yes","Yes","0"
"2021-06-30T04:19:35.000Z","Disabled","14.5.1","iPhone 8","F4GY14ESJC6J","3%","-","356097091982294","F4GY14ESJC6J","TwilioSuperSIM recently-added","89883070000006950412","Yes","Yes","0"
"2021-07-19T04:45:10.000Z","Disabled","14.3","iPhone 7","F4HS9659HG7H","34%","-","359152077249205","F4HS9659HG7H","","8901260862292279436","Yes","Yes","0"
"2021-07-16T01:43:54.000Z","Disabled","14.4","iPhone 7","F4HSDP47HG7K","70%","-","359205072384961","F4HSDP47HG7K","TwilioSuperSIM","89883070000006951147","Yes","Yes","0"
"2019-11-03T19:38:05.000Z","Disabled","12.3","iPhone 7","F4HSJVUVHG6W","100%","-","359161078402630","F4HSJVUVHG6W","","-","Yes","Yes","2"
"2019-11-03T19:25:40.000Z","Disabled","12.4","iPhone 7","F4HSK68NHG6W","66%","-","359161078997894","F4HSK68NHG6W","","-","Yes","Yes","2"
"2019-11-05T13:17:32.000Z","Enabled","12.3","iPhone 7","F4HSM4UMHG71","80%","-","353822084097179","F4HSM4UMHG71","","-","Yes","Yes","2"
"2019-11-05T17:15:40.000Z","Enabled","12.3","iPhone 7","F4HSP6R4HG71","50%","-","355312082929860","F4HSP6R4HG71","","-","Yes","Yes","2"
"2021-07-15T04:55:43.000Z","Disabled","14.4","iPhone 7","F4HSX7DLHG7F","14%","-","355318082903912","F4HSX7DLHG7F","TwilioSuperSIM","89883070000006951139","Yes","Yes","0"
"2021-08-06T10:29:14.000Z","Disabled","14.6","iPhone 7","F4HSXCGXHG7J","1%","-","355326083539064","F4HSXCGXHG7J","TwilioSuperSIM","89883070000001216041","Yes","Yes","0"
"2021-07-16T02:35:02.000Z","Disabled","14.3","iPhone 7","F4HT1QXVHG7K","85%","-","355330083866592","F4HT1QXVHG7K","TwilioSuperSIM","89883070000006951279","Yes","Yes","0"
"2021-07-30T23:23:23.000Z","Disabled","14.3","iPhone 7","F4HT3G6JHG7F","100%","-","355319084925812","F4HT3G6JHG7F","NoFilter","8961025719506869677","Yes","Yes","0"
"2021-07-31T21:09:14.000Z","Disabled","14.6","iPhone 7","F4HT3ZBAHG7F","90%","-","355320084968588","F4HT3ZBAHG7F","TwilioSuperSIM","89883070000001216165","Yes","Yes","0"
"2021-07-05T05:19:05.000Z","Disabled","14.4","iPhone 7","F4HTW5G7HG7K","2%","-","356559082140257","F4HTW5G7HG7K","","89610182000760029496","Yes","Yes","0"
"2019-05-18T20:32:08.000Z","Disabled","12.2","iPhone 7","F4HV2WD5HG6W","76%","-","355826088101224","F4HV2WD5HG6W","FreedomPop","-","Yes","Yes","3"
"2021-07-05T00:55:55.000Z","Disabled","14.5.1","iPhone 8","F4HVH5BTJC6G","4%","-","356732084375896","F4HVH5BTJC6G","TwilioSuperSIM recently-added","89883070000006950222","Yes","Yes","0"
"2021-07-05T02:10:21.000Z","Disabled","14.5.1","iPhone 8","F4HW6298JC6G","100%","-","352995092351498","F4HW6298JC6G","TwilioSuperSIM recently-added","89883070000006950040","Yes","Yes","0"
"2019-05-14T18:17:24.000Z","Disabled","12.2","iPhone 7","F4JSG515HG6W","99%","-","359169076432905","F4JSG515HG6W","FreedomPop","-","Yes","Yes","3"
"2019-11-10T11:01:12.000Z","Disabled","12.2","iPhone 7","F4JSGXAVHG6W","0%","-","359162075815907","F4JSGXAVHG6W","FreedomPop","89011704278178065076","Yes","Yes","2"
"2021-08-01T14:52:15.000Z","Disabled","14.6","iPhone 7","F4JSVKNPHG7F","100%","-","355330081769293","F4JSVKNPHG7F","TwilioSuperSIM","89883070000001215928","Yes","Yes","0"
"2019-06-20T10:02:22.000Z","Enabled","12.1.2","iPhone 7","F4JSVUT3HG7F","-100%","-","355322082036491","F4JSVUT3HG7F","","89610300001120062620","Yes","Yes","3"
"2019-11-07T17:05:27.000Z","Disabled","12.2","iPhone 7","F4JTWGYEHG7F","0%","-","355329089968626","F4JTWGYEHG7F","FreedomPop","89011704278178050367","Yes","Yes","2"
"2019-11-06T14:21:21.000Z","Enabled","12.2","iPhone 7","F4JV11RJHG7F","64%","-","356556083032822","F4JV11RJHG7F","FreedomPop","-","Yes","Yes","2"
"2019-11-06T15:16:40.000Z","Disabled","12.2","iPhone 7","F4JV1KMAHG6W","62%","-","355830087888385","F4JV1KMAHG6W","FreedomPop","-","Yes","Yes","2"
"2021-07-21T06:51:55.000Z","Disabled","14.5.1","iPhone 8","F4JW87V8JC6C","100%","-","353000095108935","F4JW87V8JC6C","TwilioSuperSIM recently-added","89883070000006950099","Yes","Yes","0"
"2021-07-01T07:54:03.000Z","Disabled","14.3","iPhone 7","F4KSV1GKHG7F","97%","-","355330082029291","F4KSV1GKHG7F","Twilio","8901260862292279386","Yes","Yes","0"
"2021-08-06T14:51:30.000Z","Disabled","14.6","iPhone 7","F4KSV7USHG7F","1%","-","355318081768563","F4KSV7USHG7F","TwilioSuperSIM recently-added","89883070000001215910","Yes","Yes","0"
"2019-05-19T19:04:52.000Z","Disabled","12.3","iPhone 7","F4KT3E85HG7F","37%","-","355317084843704","F4KT3E85HG7F","","-","Yes","Yes","3"
"2021-06-30T13:12:36.000Z","Disabled","14.3","iPhone 7","F4LT3Z4BHG7F","2%","-","355319085120165","F4LT3Z4BHG7F","","89610182000877426652","Yes","Yes","0"
"2021-05-15T05:23:06.000Z","Disabled","10.3.3","iPhone 5c","F4RL8TUXFM21","5%","Carrier","357995050031046","F4RL8TUXFM21","Twilio","8901260862291352713","Yes","Yes","0"
"2021-07-05T12:24:19.000Z","Disabled","10.3.3","iPhone 5c","F4RLJTR0FFHL","20%","Carrier","013838002784351","F4RLJTR0FFHL","Twilio","8901260862291352705","Yes","Yes","0"
"2021-06-18T03:13:57.000Z","Disabled","12.5.1","iPad Air (Cellular)","F6QMX03EF4YJ","100%","-","358847055034443","F6QMX03EF4YJ","Twilio","8901260862291352564","Yes","Yes","0"
"2021-05-30T23:59:45.000Z","Disabled","9.3.5","iPad 2","F6QN41UHDFHW","94%","-","-","F6QN41UHDFHW","","-","Yes","Yes","0"
"2021-07-19T02:15:05.000Z","Disabled","12.5.1","iPad Air (Cellular)","F6QNC05UF4YJ","88%","-","358847057119606","F6QNC05UF4YJ","Twilio","8901260862291935376","Yes","Yes","0"
"2021-06-11T05:21:50.000Z","Disabled","12.5.1","iPad Air","F6QPP0H2FK14","100%","-","-","F6QPP0H2FK14","","-","Yes","Yes","0"
"2021-06-10T23:59:42.000Z","Disabled","12.5.3","iPad Air","F6QPT1PXFK14","100%","-","-","F6QPT1PXFK14","","-","Yes","Yes","0"
"2021-06-10T04:25:00.000Z","Disabled","12.5.1","iPad Air","F6QPT23GFK14","69%","-","-","F6QPT23GFK14","","-","Yes","Yes","0"
"2021-06-11T05:05:12.000Z","Disabled","12.5.1","iPad Air","F6QPV15MFK14","100%","-","-","F6QPV15MFK14","","-","Yes","Yes","0"
"2021-06-09T21:58:55.000Z","Disabled","12.5.1","iPad Air","F6QPV1LLFK14","100%","-","-","F6QPV1LLFK14","","-","Yes","Yes","0"
"2021-06-11T05:15:15.000Z","Disabled","12.5.1","iPad Air","F6QPV42TFK14","80%","-","-","F6QPV42TFK14","","-","Yes","Yes","0"
"2021-06-14T20:20:14.000Z","Disabled","12.5.1","iPad Air","F6QPW0Q8FK14","0%","-","-","F6QPW0Q8FK14","","-","Yes","Yes","0"
"2019-11-04T00:08:16.000Z","Disabled","12.4","iPad Air 2 (Cellular)","F6QSH00CG5WQ","100%","-","352069075066364","F6QSH00CG5WQ","","-","Yes","Yes","2"
"2021-06-06T10:06:33.000Z","Disabled","13.2.3","iPhone 7","F71S516FHG7N","0%","-","355322081348228","F71S516FHG7N","","8901260862292281911","Yes","Yes","0"
"2021-06-30T04:22:56.000Z","Disabled","14.3","iPhone 7","F71S6363HG7F","100%","-","359152073574291","F71S6363HG7F","TwilioSuperSIM","89883070000001216256","Yes","Yes","0"
"2019-11-03T19:42:27.000Z","Disabled","12.3","iPhone 7","F71S91B4HG71","93%","-","359170070661101","F71S91B4HG71","","-","Yes","Yes","2"
"2021-07-06T06:19:05.000Z","Disabled","14.6","iPhone 7","F71SC0J1HG7Q","100%","-","359214070226091","F71SC0J1HG7Q","","8961025719506868711","Yes","Yes","0"
"2021-07-16T01:39:35.000Z","Disabled","14.3","iPhone 7","F71SF0MNHG7P","69%","-","359214073174561","F71SF0MNHG7P","TwilioSuperSIM","89883070000006951154","Yes","Yes","0"
"2021-07-12T05:28:10.000Z","Disabled","14.3","iPhone 7","F71SF1BCHG7J","64%","-","359209073971198","F71SF1BCHG7J","","8961025715442971973","Yes","Yes","0"
"2021-07-06T06:28:40.000Z","Disabled","14.3","iPhone 7","F71SF1EHHG7K","100%","-","359206073990830","F71SF1EHHG7K","Twilio","8901260862292279287","Yes","Yes","0"
"2021-07-05T23:06:08.000Z","Disabled","14.6","iPhone 7","F71SF2JMHG7N","67%","-","359202072859324","F71SF2JMHG7N","","8961025719506869461","Yes","Yes","0"
"2019-11-03T18:18:52.000Z","Disabled","12.3","iPhone 7","F71SFUYAHG71","100%","-","359167072544814","F71SFUYAHG71","","-","Yes","Yes","2"
"2019-11-03T17:46:37.000Z","Disabled","12.3","iPhone 7","F71SK01MHG71","97%","-","359169079302543","F71SK01MHG71","FreedomPop","-","Yes","Yes","3"
"2019-11-11T22:53:29.000Z","Enabled","12.2","iPhone 7","F71SMQ5PHG71","0%","-","353822084328319","F71SMQ5PHG71","FreedomPop","89011704278178053353","Yes","Yes","2"
"2021-07-16T02:31:17.000Z","Disabled","14.3","iPhone 7","F71SNBW2HG7L","27%","-","355326080571011","F71SNBW2HG7L","Twilio","8901260862292279527","Yes","Yes","0"
"2019-11-07T06:20:48.000Z","Enabled","12.1.4","iPhone 7","F71SNCVEHG7L","2%","-","353842084621919","F71SNCVEHG7L","","89610300001120062489","Yes","Yes","2"
"2021-07-16T05:24:41.000Z","Disabled","14.6","iPhone 7","F71SPYU0HG7P","67%","-","353842086716378","F71SPYU0HG7P","","8961025719506869115","Yes","Yes","0"
"2021-07-12T05:31:14.000Z","Disabled","14.3","iPhone 7","F71SQ2E3HG7G","67%","-","355319080562908","F71SQ2E3HG7G","TwilioSuperSIM","89883070000006951212","Yes","Yes","0"
"2021-07-12T05:34:51.000Z","Disabled","14.3","iPhone 7","F71SQ75UHG7G","31%","-","355317080206872","F71SQ75UHG7G","TwilioSuperSIM","89883070000006951238","Yes","Yes","0"
"2019-11-06T09:59:51.000Z","Enabled","12.2","iPhone 7","F71SRK64HG6W","60%","-","355309086476369","F71SRK64HG6W","FreedomPop","-","Yes","Yes","2"
"2021-07-05T02:25:25.000Z","Disabled","14.6","iPhone 7","F71SVE0DHG7J","20%","-","355313081869438","F71SVE0DHG7J","","8961025718009793608","Yes","Yes","0"
"2021-07-16T01:27:34.000Z","Disabled","14.4.2","iPhone 7","F71SWGG5HG7K","70%","-","355325082233257","F71SWGG5HG7K","TwilioSuperSIM","89883070000006951121","Yes","Yes","0"
"2021-08-09T05:25:05.000Z","Disabled","14.3","iPhone 7","F71T11UVHG7J","1%","-","355328083744215","F71T11UVHG7J","","8961025719506869495","Yes","Yes","0"
"2021-08-01T06:38:55.000Z","Disabled","14.6","iPhone 7","F71T136FHG7J","100%","-","355325083695249","F71T136FHG7J","TwilioSuperSIM","89883070000001215852","Yes","Yes","0"
"2019-05-19T13:45:05.000Z","Disabled","12.3","iPhone 7","F71TP2WFHG71","57%","-","355826084635142","F71TP2WFHG71","","-","Yes","Yes","3"
"2019-05-18T17:42:04.000Z","Disabled","12.3","iPhone 7","F71TT5AKHG71","75%","-","355825085544899","F71TT5AKHG71","","-","Yes","Yes","3"
"2021-07-05T01:25:27.000Z","Disabled","14.6","iPhone 7","F71TT74YHG7F","100%","-","355319089180355","F71TT74YHG7F","","8961025719506869628","Yes","Yes","0"
"2021-07-19T04:58:36.000Z","Disabled","14.3","iPhone 7","F71V52VNHG7J","2%","-","356562085207677","F71V52VNHG7J","Twilio","8901260862292279576","Yes","Yes","0"
"2021-07-16T05:22:43.000Z","Disabled","14.6","iPhone 7","F71V550NHG7F","94%","-","356562085596186","F71V550NHG7F","TwilioSuperSIM","89883070000006951170","Yes","Yes","0"
"2021-07-05T02:26:48.000Z","Disabled","14.5.1","iPhone 8","F71VFVYBJC6F","5%","-","356699082197806","F71VFVYBJC6F","TwilioSuperSIM recently-added","89883070000006949992","Yes","Yes","0"
"2021-07-12T05:25:09.000Z","Disabled","14.3","iPhone 7","F71W20BBJ5KN","100%","-","352984096944730","F71W20BBJ5KN","TwilioSuperSIM","89883070000001216249","Yes","Yes","0"
"2021-08-09T05:46:35.000Z","Disabled","14.3","iPhone 7","F71X10JJHG7K","1%","-","353074094181524","F71X10JJHG7K","","8961025719506869701","Yes","Yes","0"
"2021-08-01T06:45:50.000Z","Disabled","14.3","iPhone 7","F72SFR4HHG74","100%","-","359161073202472","F72SFR4HHG74","","8961025719506869347","Yes","Yes","0"
"2021-07-05T01:03:38.000Z","Disabled","14.3","iPhone 7","F72T5AMUHG7F","100%","-","355327085651154","F72T5AMUHG7F","","8901260862292279543","Yes","Yes","0"
"2021-07-05T00:46:24.000Z","Disabled","14.3","iPhone 7","F72T5MS9HG7F","49%","-","355314085594766","F72T5MS9HG7F","","8961025715442971593","Yes","Yes","0"
"2021-07-16T05:17:08.000Z","Disabled","14.3","iPhone 7","F72T5NGJHG7F","60%","-","355327085591095","F72T5NGJHG7F","","8961025716434058647","Yes","Yes","0"
"2021-08-06T06:07:23.000Z","Disabled","14.6","iPhone 7","F72V4LYAHG7F","1%","-","356559085403579","F72V4LYAHG7F","TwilioSuperSIM","89883070000001215811","Yes","Yes","0"
"2021-08-01T06:02:16.000Z","Disabled","14.3","iPhone 7","F72V4YNTHG7F","92%","-","356559085587652","F72V4YNTHG7F","","8961025719506868695","Yes","Yes","0"
