"Name","Serial","Connected","Full OS","Model","Battery","Carrier network","Tags","ICCID","Supervised?","Managed?"
"DKVMG043DFHW","DKVMG043DFHW","2021-06-22T05:55:05.000Z","9.3.5","iPad 2","100%","-","","-","Yes","Yes"
"DKVMF37HDFHW","DKVMF37HDFHW","2020-05-14T05:24:43.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVM91LJDFHW","DKVM91LJDFHW","2021-08-01T01:34:50.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVM91KRDFHW","DKVM91KRDFHW","2021-08-01T07:31:42.000Z","9.3.5","iPad 2","100%","-","","-","Yes","Yes"
"DKVM80N5DFHW","DKVM80N5DFHW","2021-05-06T03:51:34.000Z","9.3.5","iPad 2","10%","-","","-","Yes","Yes"
"DKVM80M1DFHW","DKVM80M1DFHW","2021-07-19T20:19:01.000Z","9.3.5","iPad 2","5%","-","","-","Yes","Yes"
"DKVM80LQDFHW","DKVM80LQDFHW","2019-12-06T01:02:24.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVM80L1DFHW","DKVM80L1DFHW","2020-03-16T04:48:34.000Z","9.3.5","iPad 2","5%","-","","-","Yes","Yes"
"DKVM80KXDFHW","DKVM80KXDFHW","2021-08-01T03:06:39.000Z","9.3.5","iPad 2","5%","-","","-","Yes","Yes"
"DKVM80K2DFHW","DKVM80K2DFHW","2021-07-09T09:25:09.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVM7036DKPH","DKVM7036DKPH","2020-05-14T06:59:40.000Z","9.3.5","iPad 2","15%","-","","-","Yes","Yes"
"DKVM702YDKPH","DKVM702YDKPH","2020-05-14T05:28:00.000Z","9.3.5","iPad 2","0%","-","","-","Yes","Yes"
"DKVM7021DKPH","DKVM7021DKPH","2020-05-14T05:29:01.000Z","9.3.5","iPad 2","11%","-","","-","Yes","Yes"
"DKVM701HDKPH","DKVM701HDKPH","2021-08-01T07:29:47.000Z","9.3.5","iPad 2","100%","-","TwilioSuperSIM","-","Yes","Yes"
"DKVM604QDVGG","DKVM604QDVGG","2020-03-08T07:55:29.000Z","9.3.6","iPad (3rd Gen.)","100%","-","","-","Yes","Yes"
"DKVLX08EDFHW","DKVLX08EDFHW","2021-07-11T19:14:45.000Z","9.3.5","iPad 2","2%","-","","-","Yes","Yes"
"DKVLX07ZDFHW","DKVLX07ZDFHW","2021-08-01T01:23:17.000Z","9.3.5","iPad 2","11%","-","","-","Yes","Yes"
"DKVLN0HBDKPH","DKVLN0HBDKPH","2020-05-14T07:14:34.000Z","9.3.5","iPad 2","20%","-","","-","Yes","Yes"
"DKVLN09EDFHY","DKVLN09EDFHY","2021-07-08T11:03:52.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVKX1LUDKPH","DKVKX1LUDKPH","2021-08-01T04:14:29.000Z","9.3.5","iPad 2","51%","-","","-","Yes","Yes"
"DKVKX1HKDKPH","DKVKX1HKDKPH","2021-07-13T03:52:02.000Z","9.3.5","iPad 2","0%","-","","-","Yes","Yes"
"DKVKX1HJDKPH","DKVKX1HJDKPH","2020-05-14T07:15:53.000Z","9.3.5","iPad 2","3%","-","","-","Yes","Yes"
"DKVKW0Y9DKPH","DKVKW0Y9DKPH","2021-07-15T21:36:11.000Z","9.3.5","iPad 2","5%","-","","-","Yes","Yes"
"DKVKR1MSDKPH","DKVKR1MSDKPH","2021-08-01T07:27:33.000Z","9.3.5","iPad 2","100%","-","","-","Yes","Yes"
"DKVKR0AEDKPH","DKVKR0AEDKPH","2019-12-09T05:24:38.000Z","9.3.5","iPad 2","7%","-","","-","Yes","Yes"
"DKVKR075DKPH","DKVKR075DKPH","2020-10-17T06:35:50.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVKQ18DDKPH","DKVKQ18DDKPH","2020-05-14T07:01:05.000Z","9.3.5","iPad 2","91%","-","","-","Yes","Yes"
"DKVKQ0YFDKPH","DKVKQ0YFDKPH","2020-05-14T07:18:45.000Z","9.3.5","iPad 2","14%","-","","-","Yes","Yes"
"DKVKN20RDKPH","DKVKN20RDKPH","2020-05-14T04:36:31.000Z","9.3.5","iPad 2","9%","-","","-","Yes","Yes"
"DKVKN0NFDKPH","DKVKN0NFDKPH","2020-03-16T04:48:34.000Z","9.3.5","iPad 2","54%","-","","-","Yes","Yes"
"DKVKC07DDFHW","DKVKC07DDFHW","2021-08-06T19:50:53.000Z","9.3.5","iPad 2","1%","-","","-","Yes","Yes"
"DKVHF2ZPDFHY","DKVHF2ZPDFHY","2021-06-20T05:22:41.000Z","9.3.5","iPad 2","20%","-","","-","Yes","Yes"
"DKVHF072DFJ1","DKVHF072DFJ1","2021-07-20T03:53:10.000Z","9.3.5","iPad 2 (AT&T)","9%","-","","-","Yes","Yes"
"DJ6Q8024G22Q","DJ6Q8024G22Q","2021-06-14T06:00:22.000Z","9.3.5","iPod Touch 5G","74%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6Q60JWG22Y","DJ6Q60JWG22Y","2021-08-04T19:17:10.000Z","9.3.5","iPod Touch 5G","75%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6Q6066G22Q","DJ6Q6066G22Q","2021-06-11T05:36:58.000Z","9.3.5","iPod Touch 5G","100%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6Q403VG22R","DJ6Q403VG22R","2021-08-11T19:34:34.000Z","9.3.5","iPod Touch 5G","38%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6Q200RG22Q","DJ6Q200RG22Q","2021-08-11T09:08:26.000Z","9.3.5","iPod Touch 5G","11%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6PP05DG22T","DJ6PP05DG22T","2021-08-10T22:30:28.000Z","9.3.5","iPod Touch 5G","11%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6PP025G22R","DJ6PP025G22R","2021-08-10T05:32:59.000Z","9.3.5","iPod Touch 5G","25%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6PP010G22T","DJ6PP010G22T","2021-08-11T02:21:15.000Z","9.3.5","iPod Touch 5G","15%","-","TwilioSuperSIM","-","Yes","Yes"
"DJ6MM013F4JR","DJ6MM013F4JR","2021-06-10T04:09:24.000Z","9.3.5","iPod Touch 5G","50%","-","","-","Yes","Yes"
"DJ6ML16LF4JW","DJ6ML16LF4JW","2021-07-29T05:07:58.000Z","9.3.5","iPod Touch 5G","37%","-","","-","Yes","Yes"
"DJ6ML16EF4JW","DJ6ML16EF4JW","2021-07-29T04:54:34.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6ML0QCF4JW","DJ6ML0QCF4JW","2021-07-27T20:56:49.000Z","9.3.5","iPod Touch 5G","67%","-","","-","Yes","Yes"
"DJ6ML0FHDJFD","DJ6ML0FHDJFD","2021-08-01T06:45:16.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6ML0BKDJFD","DJ6ML0BKDJFD","2021-06-10T04:17:48.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6ML0AHF4JW","DJ6ML0AHF4JW","2021-08-20T02:48:27.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6ML055F4K4","DJ6ML055F4K4","2021-08-02T23:44:31.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6ML03MDJFD","DJ6ML03MDJFD","2021-08-01T06:44:08.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6ML016F4K4","DJ6ML016F4K4","2021-07-29T05:11:14.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6ML014F4JR","DJ6ML014F4JR","2021-07-27T05:54:42.000Z","9.3.5","iPod Touch 5G","82%","-","","-","Yes","Yes"
"DJ6ML004F4K4","DJ6ML004F4K4","2021-06-22T12:31:42.000Z","9.3.5","iPod Touch 5G","30%","-","","-","Yes","Yes"
"DJ6MK2BLF4JW","DJ6MK2BLF4JW","2021-08-20T02:48:00.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"DJ6MK2AAF4JW","DJ6MK2AAF4JW","2021-08-01T06:48:07.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6MK29LF4JW","DJ6MK29LF4JW","2021-08-01T06:51:32.000Z","9.3.5","iPod Touch 5G","34%","-","","-","Yes","Yes"
"DJ6MK21BF4JW","DJ6MK21BF4JW","2021-08-20T03:35:16.000Z","9.3.5","iPod Touch 5G","63%","-","","-","Yes","Yes"
"DJ6MK1XNF4JW","DJ6MK1XNF4JW","2021-08-20T02:43:02.000Z","9.3.5","iPod Touch 5G","97%","-","","-","Yes","Yes"
"DJ6MK1N6F4JW","DJ6MK1N6F4JW","2021-07-29T05:14:29.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6MK0ZJDJFD","DJ6MK0ZJDJFD","2021-07-11T15:12:43.000Z","9.3.5","iPod Touch 5G","18%","-","","-","Yes","Yes"
"DJ6MK0TMDJFD","DJ6MK0TMDJFD","2021-06-10T03:20:34.000Z","9.3.5","iPod Touch 5G","25%","-","","-","Yes","Yes"
"DJ6MK0MQDJFD","DJ6MK0MQDJFD","2021-07-29T05:15:10.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6MK0FFF4JR","DJ6MK0FFF4JR","2021-06-10T03:01:05.000Z","9.3.5","iPod Touch 5G","56%","-","","-","Yes","Yes"
"DJ6MK0F9F4JR","DJ6MK0F9F4JR","2021-07-29T05:22:36.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6MK0EMF4JR","DJ6MK0EMF4JR","2021-08-20T03:09:28.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6MK0D3DJFD","DJ6MK0D3DJFD","2021-08-20T02:42:09.000Z","9.3.5","iPod Touch 5G","68%","-","","-","Yes","Yes"
"DJ6MK0A3F4JR","DJ6MK0A3F4JR","2021-08-20T03:26:09.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6MK08CF4JR","DJ6MK08CF4JR","2021-07-19T04:58:35.000Z","9.3.5","iPod Touch 5G","34%","-","","-","Yes","Yes"
"DJ6MK07CF4JR","DJ6MK07CF4JR","2021-07-25T20:38:38.000Z","9.3.5","iPod Touch 5G","15%","-","","-","Yes","Yes"
"DJ6MK04EDJFD","DJ6MK04EDJFD","2021-06-10T02:53:13.000Z","9.3.5","iPod Touch 5G","40%","-","","-","Yes","Yes"
"DJ6MK041DJFD","DJ6MK041DJFD","2021-06-10T01:08:56.000Z","9.3.5","iPod Touch 5G","40%","-","","-","Yes","Yes"
"DJ6MK01XDJFD","DJ6MK01XDJFD","2021-08-01T06:47:00.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6MJ08XDJFD","DJ6MJ08XDJFD","2021-06-10T02:42:20.000Z","9.3.5","iPod Touch 5G","17%","-","","-","Yes","Yes"
"DJ6MJ01YF4JR","DJ6MJ01YF4JR","2021-08-20T03:28:08.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6MF0YPF4K4","DJ6MF0YPF4K4","2021-08-20T03:26:09.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6M906JF4K1","DJ6M906JF4K1","2021-08-20T03:26:06.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6M810BF4K1","DJ6M810BF4K1","2021-08-20T03:28:06.000Z","9.3.5","iPod Touch 5G","98%","-","","-","Yes","Yes"
"DJ6M8102F4K1","DJ6M8102F4K1","2021-07-23T01:33:49.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6M80EMF4K1","DJ6M80EMF4K1","2021-07-29T05:22:24.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6M806JF4K1","DJ6M806JF4K1","2021-08-20T03:24:25.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6M805FF4JR","DJ6M805FF4JR","2021-08-02T02:52:31.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6M706HF4K1","DJ6M706HF4K1","2021-08-20T03:26:07.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6M507ZF4K1","DJ6M507ZF4K1","2021-07-27T01:36:18.000Z","9.3.5","iPod Touch 5G","68%","-","","-","Yes","Yes"
"DJ6M42ZEF4K1","DJ6M42ZEF4K1","2021-08-01T06:41:55.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"DJ6M41NQF4K1","DJ6M41NQF4K1","2021-07-27T15:18:58.000Z","9.3.5","iPod Touch 5G","52%","-","","-","Yes","Yes"
"DJ6M40ENF4K1","DJ6M40ENF4K1","2021-07-27T09:09:27.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6M40DCF4K1","DJ6M40DCF4K1","2021-07-27T23:06:09.000Z","9.3.5","iPod Touch 5G","81%","-","","-","Yes","Yes"
"DJ6LX0FZF4K1","DJ6LX0FZF4K1","2021-08-20T03:06:35.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"DJ6LX064F4JW","DJ6LX064F4JW","2021-07-26T10:52:53.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6KD0QGF4K1","DJ6KD0QGF4K1","2021-06-24T05:50:35.000Z","9.3.5","iPod Touch 5G","38%","-","","-","Yes","Yes"
"DJ6KD0GBF4K1","DJ6KD0GBF4K1","2021-08-20T02:44:49.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"DJ6KD0EXDJFD","DJ6KD0EXDJFD","2021-08-20T03:04:06.000Z","9.3.5","iPod Touch 5G","57%","-","","-","Yes","Yes"
"DJ6KD09HF4K1","DJ6KD09HF4K1","2021-08-01T06:36:28.000Z","9.3.5","iPod Touch 5G","12%","-","","-","Yes","Yes"
"DJ6KD04TF4K1","DJ6KD04TF4K1","2021-08-20T02:28:19.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"DJ6KD03YF4K1","DJ6KD03YF4K1","2021-07-31T03:54:06.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"DJ6KC08XF4K1","DJ6KC08XF4K1","2021-06-10T03:14:29.000Z","9.3.5","iPod Touch 5G","43%","-","","-","Yes","Yes"
"CCQYQ4ANM939","CCQYQ4ANM939","2021-08-01T06:54:04.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYQ450M939","CCQYQ450M939","2021-08-01T07:37:41.000Z","14.7.1","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYQ43FM939","CCQYQ43FM939","2021-07-01T07:36:55.000Z","14.4","iPod Touch 7G","87%","-","","-","Yes","Yes"
"CCQYQ426M939","CCQYQ426M939","2021-08-01T06:51:24.000Z","14.7","iPod Touch 7G","76%","-","","-","Yes","Yes"
"CCQYQ3STM939","CCQYQ3STM939","2021-08-01T06:49:19.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP166M93F","CCQYP166M93F","2021-08-01T07:44:28.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP0W2M93F","CCQYP0W2M93F","2021-06-10T02:27:11.000Z","14.4","iPod Touch 7G","14%","-","","-","Yes","Yes"
"CCQYP0NVM93F","CCQYP0NVM93F","2021-06-10T02:25:47.000Z","14.4","iPod Touch 7G","16%","-","","-","Yes","Yes"
"CCQYP0NNM93F","CCQYP0NNM93F","2021-07-05T02:19:08.000Z","14.4","iPod Touch 7G","66%","-","","-","Yes","Yes"
"CCQYP0DHM937","CCQYP0DHM937","2021-08-01T06:40:03.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP0DDM937","CCQYP0DDM937","2021-06-10T03:21:27.000Z","14.4","iPod Touch 7G","56%","-","DevDevice","-","Yes","Yes"
"CCQYP0DCM93C","CCQYP0DCM93C","2021-06-10T02:34:56.000Z","14.4","iPod Touch 7G","14%","-","","-","Yes","Yes"
"CCQYP0CYM93C","CCQYP0CYM93C","2021-07-06T06:22:45.000Z","14.6","iPod Touch 7G","99%","-","","-","Yes","Yes"
"CCQYP0CJM93C","CCQYP0CJM93C","2021-06-10T03:20:11.000Z","14.4","iPod Touch 7G","24%","-","","-","Yes","Yes"
"CCQYP0C2M93C","CCQYP0C2M93C","2021-08-01T06:47:47.000Z","14.7","iPod Touch 7G","98%","-","","-","Yes","Yes"
"CCQYP0BNM93C","CCQYP0BNM93C","2021-08-01T06:52:21.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP09JM937","CCQYP09JM937","2021-08-01T06:51:06.000Z","14.7","iPod Touch 7G","72%","-","","-","Yes","Yes"
"CCQYP07RM937","CCQYP07RM937","2021-08-20T03:01:59.000Z","14.4","iPod Touch 7G","88%","-","","-","Yes","Yes"
"CCQYP073M93C","CCQYP073M93C","2021-08-01T06:49:53.000Z","14.7","iPod Touch 7G","94%","-","","-","Yes","Yes"
"CCQYP06UM93F","CCQYP06UM93F","2021-07-28T20:41:30.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP06MM937","CCQYP06MM937","2021-08-01T07:25:04.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP04YM93C","CCQYP04YM93C","2021-07-31T18:13:15.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYP02ZM93C","CCQYP02ZM93C","2021-08-01T06:51:44.000Z","14.7","iPod Touch 7G","51%","-","","-","Yes","Yes"
"CCQYP02PM93C","CCQYP02PM93C","2021-08-01T07:47:29.000Z","14.7.1","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN5N7M93F","CCQYN5N7M93F","2021-08-01T06:50:15.000Z","14.7","iPod Touch 7G","68%","-","","-","Yes","Yes"
"CCQYN5GQM93F","CCQYN5GQM93F","2021-08-01T06:51:43.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN4DEM93C","CCQYN4DEM93C","2021-08-01T06:44:08.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN3XLM938","CCQYN3XLM938","2021-07-25T06:07:20.000Z","14.7","iPod Touch 7G","97%","-","","-","Yes","Yes"
"CCQYN3S7M939","CCQYN3S7M939","2021-08-01T06:52:57.000Z","14.7","iPod Touch 7G","80%","-","","-","Yes","Yes"
"CCQYN3R1M938","CCQYN3R1M938","2021-08-02T01:52:34.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN3NYM93F","CCQYN3NYM93F","2021-08-01T06:54:04.000Z","14.7","iPod Touch 7G","79%","-","","-","Yes","Yes"
"CCQYN39HM93F","CCQYN39HM93F","2021-08-01T06:45:17.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN2PFM938","CCQYN2PFM938","2021-08-20T02:40:06.000Z","14.4","iPod Touch 7G","87%","-","","-","Yes","Yes"
"CCQYN2J7M938","CCQYN2J7M938","2021-08-01T06:48:06.000Z","14.7","iPod Touch 7G","78%","-","","-","Yes","Yes"
"CCQYN2E3M93F","CCQYN2E3M93F","2021-08-01T07:45:04.000Z","14.7","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN2D6M938","CCQYN2D6M938","2019-12-27T13:02:46.000Z","13.3","iPod Touch 7G","0%","-","","-","Yes","Yes"
"CCQYN24CM938","CCQYN24CM938","2021-08-01T07:39:47.000Z","14.7.1","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYN1YZM93F","CCQYN1YZM93F","2021-07-18T23:33:13.000Z","14.4","iPod Touch 7G","88%","-","","-","Yes","Yes"
"CCQYN0W6M937","CCQYN0W6M937","2021-07-18T23:19:43.000Z","14.4","iPod Touch 7G","86%","-","","-","Yes","Yes"
"CCQYN0NUM937","CCQYN0NUM937","2021-08-01T06:52:57.000Z","14.7","iPod Touch 7G","99%","-","","-","Yes","Yes"
"CCQYN08BM937","CCQYN08BM937","2021-06-09T22:54:05.000Z","14.4","iPod Touch 7G","16%","-","","-","Yes","Yes"
"CCQYN01ZM937","CCQYN01ZM937","2021-08-20T03:14:30.000Z","14.4","iPod Touch 7G","88%","-","","-","Yes","Yes"
"CCQYM3DMM937","CCQYM3DMM937","2021-05-30T05:08:30.000Z","13.3","iPod Touch 7G","100%","-","","-","Yes","Yes"
"CCQYM3BWM937","CCQYM3BWM937","2021-08-01T07:39:14.000Z","14.7.1","iPod Touch 7G","72%","-","","-","Yes","Yes"
"CCQYM33PM937","CCQYM33PM937","2021-08-01T06:54:04.000Z","14.7","iPod Touch 7G","99%","-","","-","Yes","Yes"
"CCQYM0SVM93F","CCQYM0SVM93F","2021-07-19T00:05:56.000Z","14.4","iPod Touch 7G","87%","-","","-","Yes","Yes"
"CCQRJ0BBGGK7","CCQRJ0BBGGK7","2021-06-28T00:24:49.000Z","12.5.3","iPod Touch 6G","25%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQR417FGGK5","CCQR417FGGK5","2021-08-12T13:45:58.000Z","12.5.3","iPod Touch 6G","10%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQR4176GGK5","CCQR4176GGK5","2021-08-11T22:44:24.000Z","12.5.3","iPod Touch 6G","11%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQR40JGGGK5","CCQR40JGGGK5","2021-06-11T05:33:25.000Z","12.5.3","iPod Touch 6G","89%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQR3E99GGK3","CCQR3E99GGK3","2021-06-11T05:25:16.000Z","12.5.3","iPod Touch 6G","93%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQQD3EQGGK5","CCQQD3EQGGK5","2021-06-11T05:37:47.000Z","12.5.3","iPod Touch 6G","100%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQQ952FGGK5","CCQQ952FGGK5","2021-06-11T05:38:28.000Z","12.5.3","iPod Touch 6G","93%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQQ94X5GGK5","CCQQ94X5GGK5","2021-06-11T05:40:20.000Z","12.5.3","iPod Touch 6G","92%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQQ94M3GGK5","CCQQ94M3GGK5","2021-06-11T05:34:10.000Z","12.5.3","iPod Touch 6G","91%","-","TwilioSuperSIM","-","Yes","Yes"
"CCQPD0GPG22R","CCQPD0GPG22R","2021-08-20T02:42:11.000Z","9.3.5","iPod Touch 5G","88%","-","","-","Yes","Yes"
"CCQPD0FVG22R","CCQPD0FVG22R","2021-07-01T07:31:18.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQPD0FDG22R","CCQPD0FDG22R","2019-12-27T11:19:35.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQPD030G22R","CCQPD030G22R","2021-07-26T00:08:40.000Z","9.3.5","iPod Touch 5G","23%","-","","-","Yes","Yes"
"CCQPD02YG22R","CCQPD02YG22R","2021-08-01T06:45:52.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQPD02WG22R","CCQPD02WG22R","2021-07-27T00:20:01.000Z","9.3.5","iPod Touch 5G","11%","-","","-","Yes","Yes"
"CCQPD02CG22R","CCQPD02CG22R","2021-08-01T05:37:53.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQPD01SG22R","CCQPD01SG22R","2021-06-10T00:53:33.000Z","9.3.5","iPod Touch 5G","27%","-","","-","Yes","Yes"
"CCQPD00SG22R","CCQPD00SG22R","2021-08-01T06:30:44.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQPD00JG22R","CCQPD00JG22R","2021-07-05T22:41:03.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP80ZQG22R","CCQP80ZQG22R","2021-08-20T02:43:12.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP80YRG22R","CCQP80YRG22R","2021-07-29T05:12:34.000Z","9.3.5","iPod Touch 5G","82%","-","","-","Yes","Yes"
"CCQP80YJG22R","CCQP80YJG22R","2021-07-18T23:54:16.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP80Y6G22R","CCQP80Y6G22R","2021-07-29T05:03:12.000Z","9.3.5","iPod Touch 5G","37%","-","","-","Yes","Yes"
"CCQP80Y5G22R","CCQP80Y5G22R","2021-07-26T20:02:10.000Z","9.3.5","iPod Touch 5G","58%","-","","-","Yes","Yes"
"CCQP80WDG22R","CCQP80WDG22R","2021-08-01T06:53:34.000Z","9.3.5","iPod Touch 5G","28%","-","","-","Yes","Yes"
"CCQP80UJG22R","CCQP80UJG22R","2021-08-01T06:46:59.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP80U0G22R","CCQP80U0G22R","2021-07-27T21:32:29.000Z","9.3.5","iPod Touch 5G","72%","-","","-","Yes","Yes"
"CCQP8082G22R","CCQP8082G22R","2021-06-10T03:06:57.000Z","9.3.5","iPod Touch 5G","25%","-","","-","Yes","Yes"
"CCQP802BG22R","CCQP802BG22R","2021-08-20T02:42:38.000Z","9.3.5","iPod Touch 5G","88%","-","","-","Yes","Yes"
"CCQP74XXG22T","CCQP74XXG22T","2021-07-15T10:40:28.000Z","9.3.5","iPod Touch 5G","60%","-","","-","Yes","Yes"
"CCQP74SDG22T","CCQP74SDG22T","2021-08-20T02:42:02.000Z","9.3.5","iPod Touch 5G","93%","-","","-","Yes","Yes"
"CCQP74SAG22T","CCQP74SAG22T","2021-06-10T03:10:38.000Z","9.3.5","iPod Touch 5G","33%","-","","-","Yes","Yes"
"CCQP74S9G22T","CCQP74S9G22T","2021-08-20T02:41:00.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP74RNG22T","CCQP74RNG22T","2021-06-10T04:01:24.000Z","9.3.5","iPod Touch 5G","20%","-","","-","Yes","Yes"
"CCQP73WGG22T","CCQP73WGG22T","2021-07-18T23:39:01.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP73Q5G22T","CCQP73Q5G22T","2021-08-01T06:53:33.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP73PFG22T","CCQP73PFG22T","2021-06-10T03:39:12.000Z","9.3.5","iPod Touch 5G","100%","-","","-","Yes","Yes"
"CCQP72BKG22T","CCQP72BKG22T","2021-08-20T03:14:52.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP7241G22T","CCQP7241G22T","2021-07-19T00:11:39.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP723ZG22T","CCQP723ZG22T","2021-08-20T02:42:46.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
"CCQP66FWG22T","CCQP66FWG22T","2021-06-18T00:29:32.000Z","9.3.5","iPod Touch 5G","81%","-","","-","Yes","Yes"
"CCQP61PTG22T","CCQP61PTG22T","2021-07-27T20:21:36.000Z","9.3.5","iPod Touch 5G","73%","-","","-","Yes","Yes"
"CCQP61PEG22T","CCQP61PEG22T","2021-07-18T23:46:39.000Z","9.3.5","iPod Touch 5G","99%","-","","-","Yes","Yes"
